pmcid,first_author,title,source,year,abstract,section_choices,question,answer
12050136,Nwankwo H,Cost utility analysis of acute rehabilitation approaches in the management of traumatic anterior shoulder dislocation,Bone Jt Open,2025.0,"- AIMS: We aimed to conduct a cost-utility analysis comparing one session of advice, supporting materials, and option to self-refer to physiotherapy with the same advice and materials, plus an additional programme of physiotherapy for people with a first-time, traumatic anterior shoulder dislocation. METHODS: We conducted an economic evaluation within a randomized controlled trial from the UK NHS and personal social services (PSS) perspective. Resources used, and health-related quality of life information, were collected as part of the Acute Rehabilitation following Traumatic anterior shoulder dISlocAtioN (ARTISAN) randomized controlled trial over a 12-month period using patient-completed questionnaires. Incremental costs and quality-adjusted life-years (QALYs) accrued over the follow-up period were calculated and expressed as the incremental cost-effectiveness ratio (ICER). Estimate uncertainty was explored by bootstrapping and graphically displayed on the ICER plane. Net monetary benefits, probability of cost-effectiveness, and expected value of perfect information were explored at a range of willingness-to-pay thresholds and visualized graphically. RESULTS: Over a 12-month time horizon, incremental costs were £64 (95% CI -61 to 191) and incremental QALYs were 0.019 (95% CI -0.0005 to 0.0375) for the additional programme of physiotherapy. The ICER was £3,373/QALY, suggesting that the programme is cost-effective, although the primary outcome (Oxford Shoulder Instability Score) found little difference six months after a shoulder dislocation. The probability of being cost-effective at a willingness-to-pay threshold of £30,000 per QALY is 95%. Findings need to interpreted with caution given the high rates of missing data at 12 months, due to the final 12-month follow-up being curtailed during the trial. However, the range of sensitivity analyses supports the base case findings. CONCLUSION: The within-trial economic evaluation found that the additional physiotherapy programme is likely to be cost-effective. However, given the small and imprecise health gains, the best use of scarce physiotherapy resources needs careful consideration given other current demands on services.",Methods; Cost-utility analysis; Statistical analysis; Recruitment and demographics; Completeness of data,"Which section does this sentence belong to: ""Graphical representation of expected value of perfect information (EVPI).""",Cost-utility analysis
12050136,Nwankwo H,Cost utility analysis of acute rehabilitation approaches in the management of traumatic anterior shoulder dislocation,Bone Jt Open,2025.0,"- AIMS: We aimed to conduct a cost-utility analysis comparing one session of advice, supporting materials, and option to self-refer to physiotherapy with the same advice and materials, plus an additional programme of physiotherapy for people with a first-time, traumatic anterior shoulder dislocation. METHODS: We conducted an economic evaluation within a randomized controlled trial from the UK NHS and personal social services (PSS) perspective. Resources used, and health-related quality of life information, were collected as part of the Acute Rehabilitation following Traumatic anterior shoulder dISlocAtioN (ARTISAN) randomized controlled trial over a 12-month period using patient-completed questionnaires. Incremental costs and quality-adjusted life-years (QALYs) accrued over the follow-up period were calculated and expressed as the incremental cost-effectiveness ratio (ICER). Estimate uncertainty was explored by bootstrapping and graphically displayed on the ICER plane. Net monetary benefits, probability of cost-effectiveness, and expected value of perfect information were explored at a range of willingness-to-pay thresholds and visualized graphically. RESULTS: Over a 12-month time horizon, incremental costs were £64 (95% CI -61 to 191) and incremental QALYs were 0.019 (95% CI -0.0005 to 0.0375) for the additional programme of physiotherapy. The ICER was £3,373/QALY, suggesting that the programme is cost-effective, although the primary outcome (Oxford Shoulder Instability Score) found little difference six months after a shoulder dislocation. The probability of being cost-effective at a willingness-to-pay threshold of £30,000 per QALY is 95%. Findings need to interpreted with caution given the high rates of missing data at 12 months, due to the final 12-month follow-up being curtailed during the trial. However, the range of sensitivity analyses supports the base case findings. CONCLUSION: The within-trial economic evaluation found that the additional physiotherapy programme is likely to be cost-effective. However, given the small and imprecise health gains, the best use of scarce physiotherapy resources needs careful consideration given other current demands on services.",Intervention costs; Cost-utility analysis; Resource use; Sensitivity and secondary analyses; Missing data,"Which section does this sentence belong to: ""Sensitivity analyses were conducted to test the robustness of the cost-effectiveness estimates. This includes re-estimating the cost-effectiveness estimates (using the methods outlined above) under the following scenarios:""",Sensitivity and secondary analyses
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Competing interests; Sensitivity analyses; Cost-effectiveness analysis; Ethics approval and consent to participate; Consent to publication,"Which section does this sentence belong to: ""Not applicable.""",Consent to publication
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Cost-effectiveness analysis; Abbreviations; Sensitivity analyses; Costs; Keywords,"Which section does this sentence belong to: ""Incremental cost effectiveness ratio""",Abbreviations
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Results; Competing interests; Conclusions; Keywords; Methods and materials,"Which section does this sentence belong to: ""CAPD was a cost-effective treatment compared to HD for ESRD patients in Indonesia. It must be noted that the policy impact for this study is not intended to replace or eliminate HD, vice versa. Our results provided the evidence of potential first-policy on dialysis, that is, showing its benefit and supporting rational resource allocation decision plan. The transition of dialysis and other modalities itself indeed remain justified by the specific clinical condition of ESRD patients and other complex decisions beyond this cost-effectiveness evidence.""",Conclusions
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Discussions; Methods and materials; Abbreviations; Conclusions; Introduction,"Which section does this sentence belong to: """"",Abbreviations
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Results; Patient characteristics; Survival and transition probability; Methods and materials; Costs,"Which section does this sentence belong to: ""Input parameters""",Survival and transition probability
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Abbreviations; Patient characteristics; Methods and materials; Survival and transition probability; Costs,"Which section does this sentence belong to: ""*Due to the data reporting limitation as newly published evidence, we assumed the standard error for CAPD is similar to HD, since there were no significant differences in terms of survival results""",Survival and transition probability
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Declarations; Patient characteristics; Acknowledgements; Availability of data and materials; Costs,"Which section does this sentence belong to: ""The non-hospital and private clinics HD exist in Indonesia. However, we only gathered HD patients in the hospital since this study only focused for ESRD patients who were covered under the NHI scheme.""",Patient characteristics
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Author contributions; Discussions; Limitations; Survival and transition probability; Costs,"Which section does this sentence belong to: ""If compared to supportive care, PD also provided the cost-effective result in Malaysia and Singapore setting. [""",Discussions
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Limitations; Utility; Cost-effectiveness analysis; Discussions; Abbreviations,"Which section does this sentence belong to: ""Quality of life (Qol) values used EuroQoL EQ-5D-3L questionnaire that has been officially translated. Patients were directly interviewed—fitted with our model states. Our previous study was using the Thailand version to convert the QoL scores into value set [""",Utility
9724412,Putri S,Supporting dialysis policy for end stage renal disease (ESRD) in Indonesia: an updated cost-effectiveness model,BMC Res Notes,2022.0,"- Objective: Continuous ambulatory peritoneal dialysis (CAPD) and hemodialysis (HD) are main modalities for end stage renal disease (ESRD) patients, and those have been covered by National Health Insurance (NHI) scheme since 2014 in Indonesia. This study aims to update the cost-effectiveness model of CAPD versus HD in Indonesia setting. Results: Compared to HD, CAPD provides good value for money among ESRD patients in Indonesia. Using societal perspective, the total costs were IDR 1,348,612,118 (USD 95,504) and IDR 1,368,447,750 (USD 96,908), for CAPD and HD, respectively. The QALY was slightly different between two modalities, 4.79 for CAPD versus 4.22 for HD. The incremental cost-effectiveness ratio (ICER) yields savings of IDR 34,723,527/QALY (USD 2460). Supplementary Information: The online version contains supplementary material available at 10.1186/s13104-022-06252-4.",Results; Sensitivity analyses; Discussions; Cost-effectiveness analysis; Abbreviations,"Which section does this sentence belong to: ""In terms of policy implementation, there are some concerns that should be considered by decision makers such as: Making CAPD more affordable and accessible, CAPD needs to become the priority treatment for ESRD patients, and ensure the supply and capacity of CAPD together with improving of HD services in Indonesia. Moreover, the government needs to strengthen capacity and infrastructure, such as supply chain.""",Discussions
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",P; Studies in Asia and Oceania; Data availability statement; A; E,"Which section does this sentence belong to: ""It has been proved that this particular subtype, POLEmut, of EC, obtained a favorable outcome. However, in Black patients, the prevalence of POLEmut is low, suggesting that the other classifications of EC, including traditional and novel molecular subtypes, are still needed. Although there is no POLEmut data in Taiwan, the rate of POLEmut is relatively high in the Asian population. Thus, studying the TCGA and ProMisE classification of EC is urgent in Taiwan.""",P
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",A; R; P; Studies in America; I,"Which section does this sentence belong to: ""In summary, POLEmut analysis in EC is urgent in Taiwan. POLEmut may benefit the prognosis of EC as well as de-escalating treatment. Besides, understanding the underlying mechanisms may provide novel biomarkers for prognosis and therapeutic targets of EC.""",P
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",I; Studies in Europe; Studies in Asia and Oceania; Studies in America; P,"Which section does this sentence belong to: ""POLE, DNA polymerase epsilon (ε) catalytic subunit, exhibits not only DNA polymerase activity but also 3’-5’ exonuclease proofreading activity, which are crucial for DNA chain elongation and the correction of mismatched bases during DNA replication [""",P
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",A; N; P; Conflicts of interest; E,"Which section does this sentence belong to: ""Other than the TCGA and ProMisE classification of EC, there are some molecular biomarkers, such as""",P
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",Studies in America; A; P; P; R,"Which section does this sentence belong to: ""EC: Endometrial cancer, EEC: Endometrioid type of EC, SC: Serous type of EC, CCC: Clear cell carcinoma of EC, DDEC: Dedifferentiated EC, UEC Undifferentiated EC, PFS: Progression-free survival, RFS: Recurrence-free survival, LVSI: Lymphovascular space invasion, SWI/SNF: Switch/sucrose nonfermentable, TILs: Tumor-infiltrating lymphocytes, EIN: Endometrial intraepithelial neoplasia, NEC: Neuroendocrine carcinomas, NA: Not available, POLEmut: Polymerase epsilon mutation, NGS: Next generation sequencing""",A
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",I; N; R; Studies in Asia and Oceania; E,"Which section does this sentence belong to: ""Polymerase epsilon mutation analysis in endometrial cancer from Asian studies""",Studies in Asia and Oceania
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",Data availability statement; Studies in America; P; E; I,"Which section does this sentence belong to: ""All American studies were in North America, including Canada and the USA [""",Studies in America
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",Studies in Asia and Oceania; P; Studies in America; R; A,"Which section does this sentence belong to: ""Polymerase epsilon mutation analysis in endometrial cancer from the American studies""",A
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",R; Studies in America; I; Studies in Europe; Studies in Asia and Oceania,"Which section does this sentence belong to: ""On the selection of surgical approaches, including open surgery and minimally invasive surgery (MIS), POLEmut was found in 49 of 291 patients (16.8%) who received open surgery and 24 of 182 (13.2%) in MIS. According to the analysis of RFS, the authors suggested that the patients with POLEmut, microsatellite-instability high (MSI-H), homologous recombination repair pathway mutation or MUC16 mutation, MIS should be recommended, while for patients with TP53 mutation, open surgery is better concerning oncological safety [""",Studies in Asia and Oceania
12048119,Wang KH,The prognostic implication of polymerase epsilon-mutated endometrial cancer,Tzu Chi Med J,2024.0,"- The traditional classification and risk stratification systems of endometrial cancer (EC), which relied on histomorphological features, were limited and poor reproducible. The classification of new molecular subtypes of EC has been developing, including The Cancer Genome Atlas (TCGA)-four molecular subtypes: Polymerase epsilon (POLE) mutation (POLEmut), microsatellite instability hypermutated, copy number-low, and copy number-high and ProMisE-four molecular subtypes: POLEmut, mismatch repair deficiency, no specific molecular profile, and p53 abnormal. POLEmut usually correlates with a favorable outcome. Hence, we reviewed the research since the TCGA molecular subtypes developed in 2013 and summarized the characteristics and prognosis of POLEmut EC patients. In summary, we found POLEmut occurs in 7.3%-9.6% of EC in the previous studies. POLEmut EC consistently exhibits favorable patient outcomes, regardless of adjuvant therapy. The research of POLEmut in EC is absent in Taiwan, and the underlying mechanisms and cost-effectiveness need further investigation.",N; A; Studies in Europe; I; R,"Which section does this sentence belong to: ""Other than the two types of EC, new molecular subtypes of EC were being classified. Type I EC exhibits alterations in the PI3K pathway (over 90%), including PTEN mutations (75%–85%), PIK3CA mutations (50%–60%), and PIK3R1 mutations (40%–50%). However, PIK3CA mutations are also observed in Type II (serous) cancers (42%). Type II (serous) cancers predominantly exhibit HER-2 amplification and p53 mutations, while the p53 mutations are also present in Type I endometrioid cancers (12%) [""",N
